case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex268,ex268_udiv_shift_subtract_abc_g_aig,1,192,59,11328,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex268/aigs/ex268_udiv_shift_subtract_abc_g_aig.aig,unsigned low7_high7:a/b dbz=max exact; source=shift_subtract; flow=abc_g_aig
ex269,ex269_udiv_shift_subtract_gt_guard_synth_preset,1,263,80,21040,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_shift_subtract_gt_guard_synth_preset.aig,unsigned low8_high8:a/b dbz=max exact; source=shift_subtract_gt_guard; flow=synth_preset
ex269,ex269_udiv_shift_subtract_gt_guard_abc_g_aig_d18,1,313,81,25353,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_shift_subtract_gt_guard_abc_g_aig_d18.aig,unsigned low8_high8:a/b dbz=max exact; source=shift_subtract_gt_guard; flow=abc_g_aig_d18
ex269,ex269_udiv_shift_subtract_gt_guard_abc_g_aig_d24,1,313,81,25353,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_shift_subtract_gt_guard_abc_g_aig_d24.aig,unsigned low8_high8:a/b dbz=max exact; source=shift_subtract_gt_guard; flow=abc_g_aig_d24
ex269,ex269_udiv_denom_split_threshold_direct_abc_g_aig,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_direct_abc_g_aig.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_direct; flow=abc_g_aig
ex269,ex269_udiv_denom_split_threshold_direct_wreduce_abc_g_aig,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_direct_wreduce_abc_g_aig.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_direct; flow=wreduce_abc_g_aig
ex269,ex269_udiv_denom_split_threshold_direct_synth_preset,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_direct_synth_preset.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_direct; flow=synth_preset
ex269,ex269_udiv_denom_split_threshold_direct_abc_g_aig_d18,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_direct_abc_g_aig_d18.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_direct; flow=abc_g_aig_d18
ex269,ex269_udiv_denom_split_threshold_direct_abc_g_aig_d24,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_direct_abc_g_aig_d24.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_direct; flow=abc_g_aig_d24
ex269,ex269_udiv_denom_split_threshold_restoring_abc_g_aig,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_restoring_abc_g_aig.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_restoring; flow=abc_g_aig
ex269,ex269_udiv_denom_split_threshold_restoring_wreduce_abc_g_aig,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_restoring_wreduce_abc_g_aig.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_restoring; flow=wreduce_abc_g_aig
ex269,ex269_udiv_denom_split_threshold_restoring_synth_preset,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_restoring_synth_preset.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_restoring; flow=synth_preset
ex269,ex269_udiv_denom_split_threshold_restoring_abc_g_aig_d18,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_restoring_abc_g_aig_d18.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_restoring; flow=abc_g_aig_d18
ex269,ex269_udiv_denom_split_threshold_restoring_abc_g_aig_d24,0,,,,student/work/ex268_ex269_frontend_udiv_split_shift_20260609_0825/ex269/aigs/ex269_udiv_denom_split_threshold_restoring_abc_g_aig_d24.aig,unsigned low8_high8:a/b dbz=max exact; source=denom_split_threshold_restoring; flow=abc_g_aig_d24
