case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex280,ex280_prefix_parity_reduce_top6_first_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_canonical_cofactor_20260608_1916/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first.v,student/work/ex280_ex284_frontend_key_canonical_cofactor_synthflow_20260608_1917/ex280/aigs/ex280_prefix_parity_reduce_top6_first_abc_g_aig.aig,1,1,731,25,18275,2415,7.567288,0,0,synthflow_exact,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_top6_first_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_canonical_cofactor_20260608_1916/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first.v,student/work/ex280_ex284_frontend_key_canonical_cofactor_synthflow_20260608_1917/ex281/aigs/ex281_prefix_parity_reduce_top6_first_abc_g_aig.aig,1,1,858,24,20592,2336,8.815068,0,0,synthflow_exact,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_top6_first_synth_preset,unknown_key_canonical_cofactor_bdd,synth_preset,student/work/ex280_ex284_frontend_key_canonical_cofactor_20260608_1916/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first.v,student/work/ex280_ex284_frontend_key_canonical_cofactor_synthflow_20260608_1917/ex282/aigs/ex282_prefix_parity_reduce_top6_first_synth_preset.aig,1,1,1021,31,31651,2704,11.705251,0,0,synthflow_exact,Yosys synth preset with flatten
ex283,ex283_prefix_parity_reduce_top6_first_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_canonical_cofactor_20260608_1916/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first.v,student/work/ex280_ex284_frontend_key_canonical_cofactor_synthflow_20260608_1917/ex283/aigs/ex283_prefix_parity_reduce_top6_first_abc_g_aig.aig,1,1,1133,32,36256,3168,11.444444,0,0,synthflow_exact,Yosys abc gate set aig
ex284,ex284_prefix_parity_reduce_top5_first_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_canonical_cofactor_20260608_1916/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first.v,student/work/ex280_ex284_frontend_key_canonical_cofactor_synthflow_20260608_1917/ex284/aigs/ex284_prefix_parity_reduce_top5_first_abc_g_aig.aig,1,1,1303,36,46908,4240,11.063208,0,0,synthflow_exact,Yosys abc gate set aig
