case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_manual15bits_14_13_bitvec12_9_abc_g_aig,fp16_log10,abc_g_aig,student/work/ex225_frontend_fp16_signmanual_correction_20260607_1345/ex225/verilog/ex225_fp16_log10_manual15bits_14_13_bitvec12_9.v,student/work/ex225_frontend_fp16_signmanual_best_abcg_20260607_1416/ex225/aigs/ex225_manual15bits_14_13_bitvec12_9_abc_g_aig.aig,1,1,11478,22,252516,116676,2.164250,0,0,synthflow_exact,Yosys abc gate set aig
